Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
502-05-1910,Alex,Yangon,Normal,Male,Health and beauty,6518.0,3,9777.0,205317.0,2/25/2019,20:35:00,Credit card,19554.0,4761904762.0,9777.0,63.0
485-30-8700,Alex,Yangon,Normal,Female,Sports and travel,3326.0,5,8315.0,174615.0,3/18/2019,16:10:00,Credit card,1663.0,4761904762.0,8315.0,42.0
598-47-9715,Giza,Naypyitaw,Normal,Male,Electronic accessories,8407.0,4,16814.0,353094.0,3/7/2019,16:54:00,Ewallet,33628.0,4761904762.0,16814.0,44.0
701-69-8742,Cairo,Mandalay,Normal,Male,Sports and travel,3437.0,10,17185.0,360885.0,3/16/2019,10:11:00,Ewallet,3437.0,4761904762.0,17185.0,67.0
575-67-1508,Alex,Yangon,Normal,Male,Electronic accessories,386.0,1,193.0,4053.0,1/29/2019,11:26:00,Ewallet,386.0,4761904762.0,193.0,67.0
541-08-3113,Giza,Naypyitaw,Normal,Male,Food and beverages,6597.0,8,26388.0,554148.0,2/2/2019,20:29:00,Cash,52776.0,4761904762.0,26388.0,84.0
246-11-3901,Giza,Naypyitaw,Normal,Female,Electronic accessories,328.0,10,164.0,3444.0,2/15/2019,12:12:00,Cash,328.0,4761904762.0,164.0,62.0
674-15-9296,Alex,Yangon,Normal,Male,Sports and travel,3714.0,5,9285.0,194985.0,1/8/2019,13:05:00,Ewallet,1857.0,4761904762.0,9285.0,5.0
305-18-3552,Cairo,Mandalay,Member,Male,Home and lifestyle,6038.0,10,3019.0,63399.0,2/12/2019,16:19:00,Cash,6038.0,4761904762.0,3019.0,6.0
493-65-6248,Giza,Naypyitaw,Member,Female,Sports and travel,3698.0,10,1849.0,38829.0,1/1/2019,19:48:00,Credit card,3698.0,4761904762.0,1849.0,7.0
438-01-4015,Cairo,Mandalay,Member,Female,Sports and travel,4949.0,4,9898.0,207858.0,3/21/2019,15:25:00,Ewallet,19796.0,4761904762.0,9898.0,66.0
709-58-4068,Cairo,Mandalay,Normal,Female,Fashion accessories,4109.0,10,20545.0,431445.0,2/28/2019,14:42:00,Cash,4109.0,4761904762.0,20545.0,73.0
795-49-7276,Alex,Yangon,Normal,Male,Fashion accessories,3715.0,4,743.0,15603.0,3/23/2019,18:59:00,Ewallet,1486.0,4761904762.0,743.0,83.0
556-72-8512,Giza,Naypyitaw,Normal,Male,Home and lifestyle,2296.0,1,1148.0,24108.0,1/30/2019,20:47:00,Cash,2296.0,4761904762.0,1148.0,43.0
627-95-3243,Cairo,Mandalay,Member,Female,Home and lifestyle,7768.0,9,34956.0,734076.0,2/4/2019,13:21:00,Ewallet,69912.0,4761904762.0,34956.0,98.0
686-41-0932,Cairo,Mandalay,Normal,Female,Fashion accessories,347.0,2,347.0,7287.0,3/13/2019,19:48:00,Ewallet,694.0,4761904762.0,347.0,82.0
510-09-5628,Alex,Yangon,Member,Female,Fashion accessories,1966.0,10,983.0,20643.0,3/15/2019,18:20:00,Credit card,1966.0,4761904762.0,983.0,72.0
608-04-3797,Cairo,Mandalay,Member,Female,Health and beauty,2532.0,8,10128.0,212688.0,3/5/2019,20:24:00,Ewallet,20256.0,4761904762.0,10128.0,87.0
148-82-2527,Giza,Naypyitaw,Member,Female,Home and lifestyle,1212.0,10,606.0,12726.0,3/5/2019,13:44:00,Credit card,1212.0,4761904762.0,606.0,84.0
437-53-3084,Cairo,Mandalay,Normal,Male,Fashion accessories,9989.0,2,9989.0,209769.0,2/26/2019,11:48:00,Ewallet,19978.0,4761904762.0,9989.0,71.0
632-32-4574,Cairo,Mandalay,Normal,Male,Sports and travel,7592.0,8,30368.0,637728.0,3/20/2019,14:14:00,Cash,60736.0,4761904762.0,30368.0,55.0
556-97-7101,Giza,Naypyitaw,Normal,Female,Electronic accessories,6322.0,2,6322.0,132762.0,1/1/2019,15:51:00,Cash,12644.0,4761904762.0,6322.0,85.0
862-59-8517,Giza,Naypyitaw,Normal,Female,Food and beverages,9024.0,6,27072.0,568512.0,1/27/2019,11:17:00,Cash,54144.0,4761904762.0,27072.0,62.0
401-18-8016,Cairo,Mandalay,Member,Female,Sports and travel,9813.0,1,49065.0,1030365.0,1/21/2019,17:36:00,Cash,9813.0,4761904762.0,49065.0,89.0
420-18-8989,Alex,Yangon,Member,Female,Sports and travel,5152.0,8,20608.0,432768.0,2/2/2019,15:47:00,Cash,41216.0,4761904762.0,20608.0,96.0
277-63-2961,Cairo,Mandalay,Member,Male,Sports and travel,7397.0,1,36985.0,776685.0,2/3/2019,15:53:00,Credit card,7397.0,4761904762.0,36985.0,54.0
573-98-8548,Giza,Naypyitaw,Member,Female,Fashion accessories,319.0,1,1595.0,33495.0,1/5/2019,12:40:00,Ewallet,319.0,4761904762.0,1595.0,91.0
620-02-2046,Giza,Naypyitaw,Normal,Male,Home and lifestyle,694.0,2,694.0,14574.0,1/27/2019,19:48:00,Ewallet,1388.0,4761904762.0,694.0,9.0
282-35-2475,Cairo,Mandalay,Normal,Female,Sports and travel,9331.0,2,9331.0,195951.0,3/25/2019,17:53:00,Cash,18662.0,4761904762.0,9331.0,63.0
511-54-3087,Cairo,Mandalay,Normal,Male,Sports and travel,8845.0,1,44225.0,928725.0,2/25/2019,16:36:00,Credit card,8845.0,4761904762.0,44225.0,95.0
726-29-6793,Alex,Yangon,Member,Male,Electronic accessories,2418.0,8,9672.0,203112.0,1/28/2019,20:54:00,Ewallet,19344.0,4761904762.0,9672.0,98.0
387-49-4215,Cairo,Mandalay,Member,Female,Sports and travel,485.0,3,7275.0,152775.0,1/8/2019,12:50:00,Cash,1455.0,4761904762.0,7275.0,67.0
862-17-9201,Cairo,Mandalay,Normal,Female,Food and beverages,8405.0,6,25215.0,529515.0,1/29/2019,10:48:00,Credit card,5043.0,4761904762.0,25215.0,77.0
291-21-5991,Cairo,Mandalay,Member,Male,Health and beauty,6129.0,5,153225.0,3217725.0,3/29/2019,14:28:00,Cash,30645.0,4761904762.0,153225.0,7.0
602-80-9671,Giza,Naypyitaw,Member,Female,Home and lifestyle,1595.0,6,4785.0,100485.0,2/9/2019,17:15:00,Credit card,957.0,4761904762.0,4785.0,51.0
347-72-6115,Cairo,Mandalay,Member,Female,Sports and travel,9074.0,7,31759.0,666939.0,1/16/2019,18:03:00,Credit card,63518.0,4761904762.0,31759.0,62.0
209-61-0206,Alex,Yangon,Normal,Female,Home and lifestyle,4291.0,5,107275.0,2252775.0,1/5/2019,17:29:00,Ewallet,21455.0,4761904762.0,107275.0,61.0
595-27-4851,Alex,Yangon,Normal,Female,Fashion accessories,5428.0,7,18998.0,398958.0,1/27/2019,18:05:00,Ewallet,37996.0,4761904762.0,18998.0,93.0
189-52-0236,Alex,Yangon,Normal,Male,Electronic accessories,9955.0,7,348425.0,7316925.0,3/14/2019,12:07:00,Cash,69685.0,4761904762.0,348425.0,76.0
503-07-0930,Giza,Naypyitaw,Member,Male,Sports and travel,5839.0,7,204365.0,4291665.0,2/23/2019,19:49:00,Credit card,40873.0,4761904762.0,204365.0,82.0
413-20-6708,Giza,Naypyitaw,Member,Female,Fashion accessories,5147.0,1,25735.0,540435.0,3/18/2019,15:52:00,Ewallet,5147.0,4761904762.0,25735.0,85.0
425-85-2085,Cairo,Mandalay,Member,Male,Health and beauty,5486.0,5,13715.0,288015.0,3/29/2019,16:48:00,Ewallet,2743.0,4761904762.0,13715.0,98.0
521-18-7827,Giza,Naypyitaw,Member,Male,Home and lifestyle,3939.0,5,98475.0,2067975.0,1/22/2019,20:46:00,Credit card,19695.0,4761904762.0,98475.0,87.0
220-28-1851,Alex,Yangon,Normal,Male,Home and lifestyle,3473.0,2,3473.0,72933.0,3/1/2019,18:14:00,Ewallet,6946.0,4761904762.0,3473.0,97.0
600-38-9738,Giza,Naypyitaw,Member,Male,Sports and travel,7192.0,5,1798.0,37758.0,1/17/2019,15:05:00,Credit card,3596.0,4761904762.0,1798.0,43.0
734-91-1155,Cairo,Mandalay,Normal,Female,Electronic accessories,4571.0,3,68565.0,1439865.0,3/26/2019,10:34:00,Credit card,13713.0,4761904762.0,68565.0,77.0
451-28-5717,Giza,Naypyitaw,Member,Female,Home and lifestyle,8317.0,6,24951.0,523971.0,3/20/2019,11:23:00,Cash,49902.0,4761904762.0,24951.0,73.0
609-81-8548,Alex,Yangon,Member,Female,Home and lifestyle,3744.0,6,11232.0,235872.0,2/6/2019,13:55:00,Credit card,22464.0,4761904762.0,11232.0,59.0
133-14-7229,Giza,Naypyitaw,Normal,Male,Health and beauty,6287.0,2,6287.0,132027.0,1/1/2019,11:43:00,Cash,12574.0,4761904762.0,6287.0,5.0
534-01-4457,Alex,Yangon,Normal,Male,Food and beverages,8171.0,6,24513.0,514773.0,1/27/2019,14:36:00,Credit card,49026.0,4761904762.0,24513.0,8.0
719-89-8991,Alex,Yangon,Member,Female,Sports and travel,9141.0,5,228525.0,4799025.0,2/25/2019,16:03:00,Ewallet,45705.0,4761904762.0,228525.0,71.0
286-62-6248,Cairo,Mandalay,Normal,Male,Fashion accessories,3921.0,4,7842.0,164682.0,1/16/2019,20:03:00,Credit card,15684.0,4761904762.0,7842.0,9.0
339-38-9982,Cairo,Mandalay,Member,Male,Fashion accessories,5986.0,2,5986.0,125706.0,1/13/2019,14:55:00,Ewallet,11972.0,4761904762.0,5986.0,67.0
827-44-5872,Cairo,Mandalay,Member,Female,Food and beverages,5436.0,10,2718.0,57078.0,2/7/2019,11:28:00,Credit card,5436.0,4761904762.0,2718.0,61.0
827-77-7633,Alex,Yangon,Normal,Male,Sports and travel,9809.0,9,441405.0,9269505.0,2/17/2019,19:41:00,Cash,88281.0,4761904762.0,441405.0,93.0
287-83-1405,Alex,Yangon,Normal,Male,Health and beauty,2543.0,6,7629.0,160209.0,2/12/2019,19:01:00,Ewallet,15258.0,4761904762.0,7629.0,7.0
435-13-4908,Alex,Yangon,Member,Male,Fashion accessories,8668.0,8,34672.0,728112.0,1/24/2019,18:04:00,Credit card,69344.0,4761904762.0,34672.0,72.0
857-67-9057,Cairo,Mandalay,Normal,Male,Electronic accessories,2295.0,10,11475.0,240975.0,2/6/2019,19:20:00,Ewallet,2295.0,4761904762.0,11475.0,82.0
236-27-1144,Giza,Naypyitaw,Normal,Female,Food and beverages,1631.0,9,73395.0,1541295.0,3/26/2019,10:31:00,Ewallet,14679.0,4761904762.0,73395.0,84.0
892-05-6689,Alex,Yangon,Normal,Female,Home and lifestyle,2832.0,5,708.0,14868.0,3/11/2019,13:28:00,Ewallet,1416.0,4761904762.0,708.0,62.0
583-41-4548,Giza,Naypyitaw,Normal,Male,Home and lifestyle,1667.0,7,58345.0,1225245.0,2/7/2019,11:36:00,Ewallet,11669.0,4761904762.0,58345.0,74.0
339-12-4827,Cairo,Mandalay,Member,Female,Fashion accessories,7396.0,1,3698.0,77658.0,1/5/2019,11:32:00,Credit card,7396.0,4761904762.0,3698.0,5.0
643-38-7867,Alex,Yangon,Normal,Male,Home and lifestyle,9794.0,1,4897.0,102837.0,3/7/2019,11:44:00,Ewallet,9794.0,4761904762.0,4897.0,69.0
308-81-0538,Alex,Yangon,Normal,Female,Fashion accessories,7305.0,4,1461.0,30681.0,2/25/2019,17:16:00,Credit card,2922.0,4761904762.0,1461.0,49.0
358-88-9262,Giza,Naypyitaw,Member,Female,Food and beverages,8748.0,6,26244.0,551124.0,2/1/2019,18:43:00,Ewallet,52488.0,4761904762.0,26244.0,51.0
460-35-4390,Alex,Yangon,Normal,Male,Home and lifestyle,3068.0,3,4602.0,96642.0,1/22/2019,11:00:00,Ewallet,9204.0,4761904762.0,4602.0,91.0
343-87-0864,Giza,Naypyitaw,Member,Male,Health and beauty,7588.0,1,3794.0,79674.0,1/3/2019,10:30:00,Credit card,7588.0,4761904762.0,3794.0,71.0
173-50-1108,Cairo,Mandalay,Member,Female,Sports and travel,2018.0,4,4036.0,84756.0,2/13/2019,12:14:00,Credit card,8072.0,4761904762.0,4036.0,5.0
243-47-2663,Giza,Naypyitaw,Member,Male,Electronic accessories,1877.0,6,5631.0,118251.0,1/28/2019,16:43:00,Credit card,11262.0,4761904762.0,5631.0,55.0
841-18-8232,Cairo,Mandalay,Normal,Female,Food and beverages,712.0,1,356.0,7476.0,1/5/2019,20:40:00,Credit card,712.0,4761904762.0,356.0,92.0
701-23-5550,Cairo,Mandalay,Member,Male,Home and lifestyle,3881.0,4,7762.0,163002.0,3/19/2019,13:40:00,Ewallet,15524.0,4761904762.0,7762.0,49.0
647-50-1224,Alex,Yangon,Normal,Female,Fashion accessories,2942.0,10,1471.0,30891.0,1/12/2019,16:23:00,Ewallet,2942.0,4761904762.0,1471.0,89.0
541-48-8554,Alex,Yangon,Normal,Male,Sports and travel,6095.0,9,274275.0,5759775.0,1/7/2019,12:08:00,Credit card,54855.0,4761904762.0,274275.0,6.0
539-21-7227,Cairo,Mandalay,Normal,Female,Sports and travel,5154.0,5,12885.0,270585.0,1/26/2019,17:45:00,Cash,2577.0,4761904762.0,12885.0,42.0
213-32-1216,Alex,Yangon,Normal,Female,Electronic accessories,6606.0,6,19818.0,416178.0,1/23/2019,10:28:00,Cash,39636.0,4761904762.0,19818.0,73.0
747-58-7183,Cairo,Mandalay,Normal,Male,Fashion accessories,5727.0,3,85905.0,1804005.0,2/9/2019,20:31:00,Ewallet,17181.0,4761904762.0,85905.0,65.0
582-52-8065,Cairo,Mandalay,Normal,Female,Fashion accessories,5431.0,9,244395.0,5132295.0,2/22/2019,10:49:00,Cash,48879.0,4761904762.0,244395.0,89.0
210-57-1719,Cairo,Mandalay,Normal,Female,Health and beauty,5824.0,9,26208.0,550368.0,2/5/2019,12:34:00,Cash,52416.0,4761904762.0,26208.0,97.0
399-69-4630,Giza,Naypyitaw,Normal,Male,Electronic accessories,2221.0,6,6663.0,139923.0,3/7/2019,10:23:00,Credit card,13326.0,4761904762.0,6663.0,86.0
134-75-2619,Alex,Yangon,Member,Male,Electronic accessories,1932.0,7,6762.0,142002.0,3/25/2019,18:51:00,Cash,13524.0,4761904762.0,6762.0,69.0
356-44-8813,Cairo,Mandalay,Normal,Male,Home and lifestyle,3748.0,3,5622.0,118062.0,1/20/2019,13:45:00,Credit card,11244.0,4761904762.0,5622.0,77.0
198-66-9832,Cairo,Mandalay,Member,Female,Fashion accessories,7204.0,2,7204.0,151284.0,2/4/2019,19:38:00,Cash,14408.0,4761904762.0,7204.0,95.0
283-26-5248,Giza,Naypyitaw,Member,Female,Food and beverages,9852.0,10,4926.0,103446.0,1/30/2019,20:23:00,Ewallet,9852.0,4761904762.0,4926.0,45.0
712-39-0363,Alex,Yangon,Member,Male,Food and beverages,4166.0,6,12498.0,262458.0,1/2/2019,15:24:00,Ewallet,24996.0,4761904762.0,12498.0,56.0
218-59-9410,Alex,Yangon,Member,Female,Home and lifestyle,7242.0,3,10863.0,228123.0,3/29/2019,16:54:00,Ewallet,21726.0,4761904762.0,10863.0,82.0
174-75-0888,Cairo,Mandalay,Normal,Male,Electronic accessories,2158.0,9,9711.0,203931.0,3/14/2019,12:32:00,Cash,19422.0,4761904762.0,9711.0,73.0
866-99-7614,Giza,Naypyitaw,Normal,Male,Food and beverages,892.0,10,446.0,9366.0,2/11/2019,15:42:00,Credit card,892.0,4761904762.0,446.0,44.0
134-54-4720,Cairo,Mandalay,Normal,Female,Electronic accessories,4242.0,8,16968.0,356328.0,1/30/2019,13:58:00,Ewallet,33936.0,4761904762.0,16968.0,57.0
760-90-2357,Alex,Yangon,Member,Male,Electronic accessories,7451.0,6,22353.0,469413.0,3/20/2019,15:08:00,Ewallet,44706.0,4761904762.0,22353.0,5.0
514-37-2845,Cairo,Mandalay,Normal,Male,Fashion accessories,9925.0,2,9925.0,208425.0,3/20/2019,13:02:00,Cash,1985.0,4761904762.0,9925.0,9.0
698-98-5964,Alex,Yangon,Normal,Female,Food and beverages,8121.0,10,40605.0,852705.0,1/17/2019,13:01:00,Credit card,8121.0,4761904762.0,40605.0,63.0
718-57-9773,Giza,Naypyitaw,Normal,Female,Sports and travel,4933.0,10,24665.0,517965.0,2/3/2019,16:40:00,Credit card,4933.0,4761904762.0,24665.0,94.0
651-88-7328,Alex,Yangon,Normal,Female,Fashion accessories,6574.0,9,29583.0,621243.0,1/1/2019,13:55:00,Cash,59166.0,4761904762.0,29583.0,77.0
241-11-2261,Cairo,Mandalay,Normal,Female,Fashion accessories,7986.0,7,27951.0,586971.0,1/10/2019,10:33:00,Credit card,55902.0,4761904762.0,27951.0,55.0
408-26-9866,Giza,Naypyitaw,Normal,Female,Sports and travel,7398.0,7,25893.0,543753.0,3/2/2019,16:42:00,Ewallet,51786.0,4761904762.0,25893.0,41.0
834-83-1826,Cairo,Mandalay,Member,Female,Home and lifestyle,8204.0,5,2051.0,43071.0,2/25/2019,17:16:00,Credit card,4102.0,4761904762.0,2051.0,76.0
343-61-3544,Cairo,Mandalay,Member,Male,Sports and travel,2667.0,10,13335.0,280035.0,1/29/2019,11:48:00,Cash,2667.0,4761904762.0,13335.0,86.0
239-48-4278,Alex,Yangon,Member,Male,Food and beverages,1013.0,7,35455.0,744555.0,3/10/2019,19:35:00,Ewallet,7091.0,4761904762.0,35455.0,83.0
355-34-6244,Cairo,Mandalay,Normal,Male,Food and beverages,7239.0,2,7239.0,152019.0,1/13/2019,19:55:00,Credit card,14478.0,4761904762.0,7239.0,81.0
550-84-8664,Alex,Yangon,Normal,Male,Sports and travel,8591.0,5,214775.0,4510275.0,3/22/2019,14:33:00,Credit card,42955.0,4761904762.0,214775.0,86.0
339-96-8318,Cairo,Mandalay,Member,Male,Fashion accessories,8131.0,7,284585.0,5976285.0,3/1/2019,19:49:00,Ewallet,56917.0,4761904762.0,284585.0,63.0
458-61-0011,Cairo,Mandalay,Normal,Male,Food and beverages,603.0,4,1206.0,25326.0,2/20/2019,18:43:00,Cash,2412.0,4761904762.0,1206.0,58.0
592-34-6155,Giza,Naypyitaw,Normal,Male,Food and beverages,3177.0,4,6354.0,133434.0,1/14/2019,14:43:00,Ewallet,12708.0,4761904762.0,6354.0,62.0
797-88-0493,Alex,Yangon,Normal,Female,Health and beauty,6427.0,4,12854.0,269934.0,3/26/2019,13:54:00,Cash,25708.0,4761904762.0,12854.0,77.0
207-73-1363,Cairo,Mandalay,Normal,Male,Health and beauty,6951.0,2,6951.0,145971.0,3/1/2019,12:15:00,Ewallet,13902.0,4761904762.0,6951.0,81.0
390-31-6381,Giza,Naypyitaw,Normal,Male,Food and beverages,2722.0,3,4083.0,85743.0,1/7/2019,12:37:00,Cash,8166.0,4761904762.0,4083.0,73.0
443-82-0585,Alex,Yangon,Member,Female,Health and beauty,7768.0,4,15536.0,326256.0,2/1/2019,19:54:00,Cash,31072.0,4761904762.0,15536.0,84.0
339-18-7061,Giza,Naypyitaw,Member,Female,Fashion accessories,9298.0,2,9298.0,195258.0,2/13/2019,15:06:00,Credit card,18596.0,4761904762.0,9298.0,8.0
359-90-3665,Cairo,Mandalay,Member,Female,Fashion accessories,1808.0,4,3616.0,75936.0,1/14/2019,18:03:00,Credit card,7232.0,4761904762.0,3616.0,95.0
375-72-3056,Cairo,Mandalay,Normal,Male,Sports and travel,6306.0,3,9459.0,198639.0,1/19/2019,15:58:00,Ewallet,18918.0,4761904762.0,9459.0,7.0
127-47-6963,Alex,Yangon,Normal,Male,Health and beauty,5171.0,4,10342.0,217182.0,3/9/2019,13:53:00,Credit card,20684.0,4761904762.0,10342.0,98.0
278-86-2735,Alex,Yangon,Normal,Female,Food and beverages,5234.0,3,7851.0,164871.0,3/27/2019,14:03:00,Cash,15702.0,4761904762.0,7851.0,92.0
695-28-6250,Alex,Yangon,Normal,Female,Sports and travel,4306.0,5,10765.0,226065.0,2/4/2019,16:38:00,Ewallet,2153.0,4761904762.0,10765.0,77.0
379-17-6588,Giza,Naypyitaw,Normal,Male,Fashion accessories,5961.0,10,29805.0,625905.0,3/14/2019,11:07:00,Cash,5961.0,4761904762.0,29805.0,53.0
227-50-3718,Alex,Yangon,Normal,Male,Health and beauty,1462.0,5,3655.0,76755.0,3/4/2019,12:23:00,Cash,731.0,4761904762.0,3655.0,44.0
302-15-2162,Giza,Naypyitaw,Member,Male,Health and beauty,4653.0,6,13959.0,293139.0,3/3/2019,10:54:00,Credit card,27918.0,4761904762.0,13959.0,43.0
788-07-8452,Giza,Naypyitaw,Member,Female,Home and lifestyle,2424.0,7,8484.0,178164.0,1/27/2019,17:38:00,Ewallet,16968.0,4761904762.0,8484.0,94.0
560-49-6611,Alex,Yangon,Member,Female,Sports and travel,4558.0,1,2279.0,47859.0,2/7/2019,14:13:00,Cash,4558.0,4761904762.0,2279.0,98.0
880-35-0356,Alex,Yangon,Member,Female,Sports and travel,752.0,3,1128.0,23688.0,2/5/2019,11:51:00,Ewallet,2256.0,4761904762.0,1128.0,48.0
585-11-6748,Cairo,Mandalay,Member,Male,Sports and travel,968.0,3,1452.0,30492.0,3/15/2019,13:05:00,Cash,2904.0,4761904762.0,1452.0,53.0
470-31-3286,Cairo,Mandalay,Normal,Male,Health and beauty,1482.0,3,2223.0,46683.0,3/1/2019,11:30:00,Credit card,4446.0,4761904762.0,2223.0,87.0
152-68-2907,Alex,Yangon,Normal,Male,Food and beverages,522.0,3,783.0,16443.0,2/15/2019,13:30:00,Credit card,1566.0,4761904762.0,783.0,95.0
123-35-4896,Giza,Naypyitaw,Normal,Female,Sports and travel,4666.0,9,20997.0,440937.0,2/17/2019,19:11:00,Ewallet,41994.0,4761904762.0,20997.0,53.0
258-69-7810,Giza,Naypyitaw,Normal,Female,Fashion accessories,3685.0,5,92125.0,1934625.0,1/26/2019,18:53:00,Cash,18425.0,4761904762.0,92125.0,92.0
334-64-2006,Alex,Yangon,Member,Female,Home and lifestyle,7032.0,2,7032.0,147672.0,3/24/2019,14:22:00,Ewallet,14064.0,4761904762.0,7032.0,96.0
219-61-4139,Giza,Naypyitaw,Normal,Male,Electronic accessories,8308.0,1,4154.0,87234.0,1/23/2019,17:16:00,Ewallet,8308.0,4761904762.0,4154.0,64.0
881-41-7302,Giza,Naypyitaw,Normal,Female,Fashion accessories,6499.0,1,32495.0,682395.0,1/26/2019,10:06:00,Credit card,6499.0,4761904762.0,32495.0,45.0
373-09-4567,Giza,Naypyitaw,Normal,Male,Food and beverages,7756.0,10,3878.0,81438.0,3/14/2019,20:35:00,Ewallet,7756.0,4761904762.0,3878.0,69.0
642-30-6693,Cairo,Mandalay,Normal,Female,Sports and travel,5451.0,6,16353.0,343413.0,3/17/2019,13:54:00,Ewallet,32706.0,4761904762.0,16353.0,78.0
484-22-8230,Giza,Naypyitaw,Member,Female,Fashion accessories,5189.0,7,181615.0,3813915.0,1/8/2019,20:08:00,Cash,36323.0,4761904762.0,181615.0,45.0
830-58-2383,Cairo,Mandalay,Normal,Male,Home and lifestyle,3175.0,4,635.0,13335.0,2/8/2019,15:26:00,Cash,127.0,4761904762.0,635.0,86.0
559-98-9873,Alex,Yangon,Member,Female,Fashion accessories,5365.0,7,187775.0,3943275.0,2/10/2019,12:56:00,Ewallet,37555.0,4761904762.0,187775.0,52.0
544-32-5024,Giza,Naypyitaw,Member,Female,Food and beverages,4979.0,4,9958.0,209118.0,3/28/2019,19:16:00,Credit card,19916.0,4761904762.0,9958.0,64.0
318-12-0304,Alex,Yangon,Normal,Male,Fashion accessories,3061.0,1,15305.0,321405.0,1/23/2019,12:20:00,Ewallet,3061.0,4761904762.0,15305.0,52.0
349-97-8902,Cairo,Mandalay,Member,Male,Food and beverages,5789.0,2,5789.0,121569.0,1/17/2019,10:37:00,Ewallet,11578.0,4761904762.0,5789.0,89.0
421-95-9805,Alex,Yangon,Normal,Female,Electronic accessories,2896.0,1,1448.0,30408.0,2/7/2019,10:18:00,Credit card,2896.0,4761904762.0,1448.0,62.0
277-35-5865,Giza,Naypyitaw,Member,Female,Food and beverages,9897.0,9,445365.0,9352665.0,3/9/2019,11:23:00,Cash,89073.0,4761904762.0,445365.0,67.0
789-23-8625,Cairo,Mandalay,Member,Male,Fashion accessories,9322.0,3,13983.0,293643.0,1/24/2019,11:45:00,Cash,27966.0,4761904762.0,13983.0,72.0
284-54-4231,Giza,Naypyitaw,Member,Male,Sports and travel,8093.0,1,40465.0,849765.0,1/19/2019,16:08:00,Credit card,8093.0,4761904762.0,40465.0,9.0
443-59-0061,Alex,Yangon,Member,Male,Food and beverages,6745.0,10,33725.0,708225.0,2/3/2019,11:25:00,Ewallet,6745.0,4761904762.0,33725.0,42.0
509-29-3912,Alex,Yangon,Member,Female,Sports and travel,3872.0,9,17424.0,365904.0,3/20/2019,12:24:00,Ewallet,34848.0,4761904762.0,17424.0,42.0
327-40-9673,Cairo,Mandalay,Member,Male,Sports and travel,726.0,6,2178.0,45738.0,1/13/2019,19:51:00,Cash,4356.0,4761904762.0,2178.0,69.0
840-19-2096,Giza,Naypyitaw,Member,Male,Electronic accessories,8791.0,5,219775.0,4615275.0,3/14/2019,18:10:00,Ewallet,43955.0,4761904762.0,219775.0,44.0
828-46-6863,Alex,Yangon,Member,Male,Food and beverages,9853.0,6,29559.0,620739.0,1/23/2019,11:22:00,Credit card,59118.0,4761904762.0,29559.0,4.0
641-96-3695,Giza,Naypyitaw,Member,Female,Fashion accessories,4346.0,6,13038.0,273798.0,2/7/2019,17:55:00,Ewallet,26076.0,4761904762.0,13038.0,85.0
420-97-3340,Alex,Yangon,Normal,Female,Food and beverages,7168.0,3,10752.0,225792.0,3/28/2019,15:30:00,Credit card,21504.0,4761904762.0,10752.0,92.0
436-54-4512,Alex,Yangon,Member,Female,Food and beverages,9161.0,1,45805.0,961905.0,3/20/2019,19:44:00,Cash,9161.0,4761904762.0,45805.0,98.0
670-79-6321,Cairo,Mandalay,Member,Female,Home and lifestyle,9459.0,7,331065.0,6952365.0,1/17/2019,15:27:00,Credit card,66213.0,4761904762.0,331065.0,49.0
852-62-7105,Cairo,Mandalay,Normal,Female,Fashion accessories,8325.0,10,41625.0,874125.0,1/12/2019,11:25:00,Credit card,8325.0,4761904762.0,41625.0,44.0
598-06-7312,Cairo,Mandalay,Member,Male,Fashion accessories,9135.0,1,45675.0,959175.0,2/16/2019,15:42:00,Cash,9135.0,4761904762.0,45675.0,68.0
135-13-8269,Cairo,Mandalay,Member,Female,Food and beverages,7888.0,2,7888.0,165648.0,1/26/2019,16:04:00,Cash,15776.0,4761904762.0,7888.0,91.0
816-57-2053,Alex,Yangon,Normal,Male,Sports and travel,6087.0,2,6087.0,127827.0,3/9/2019,12:37:00,Ewallet,12174.0,4761904762.0,6087.0,87.0
628-90-8624,Cairo,Mandalay,Member,Male,Health and beauty,8258.0,10,4129.0,86709.0,3/14/2019,14:41:00,Cash,8258.0,4761904762.0,4129.0,5.0
856-66-2701,Alex,Yangon,Member,Male,Home and lifestyle,533.0,3,7995.0,167895.0,1/25/2019,14:19:00,Ewallet,1599.0,4761904762.0,7995.0,75.0
308-39-1707,Alex,Yangon,Normal,Female,Fashion accessories,1209.0,1,6045.0,126945.0,1/26/2019,18:19:00,Credit card,1209.0,4761904762.0,6045.0,82.0
149-61-1929,Alex,Yangon,Normal,Male,Sports and travel,6419.0,10,32095.0,673995.0,1/19/2019,14:08:00,Credit card,6419.0,4761904762.0,32095.0,67.0
655-07-2265,Alex,Yangon,Normal,Male,Electronic accessories,7831.0,3,117465.0,2466765.0,3/5/2019,16:38:00,Ewallet,23493.0,4761904762.0,117465.0,54.0
589-02-8023,Alex,Yangon,Member,Male,Food and beverages,8377.0,2,8377.0,175917.0,1/15/2019,10:54:00,Credit card,16754.0,4761904762.0,8377.0,7.0
